,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
24,-10.118404551566398,-1.6959467605904708,1.0598777322256956,-0.7203186662300042,2.066983029854214,-0.27611165272608573,-1.0876108337910044,1.2301274987040234,1.8358411162036428,-1.5428469711485768
25,-10.96465401263138,1.1740915949488808,0.16403700410459945,-0.569181950530406,2.0631473498178097,-0.665865983642619,-1.0539375795874064,-0.935478710876458,-0.2543426966996662,-0.13411773673531122
26,-10.11559967097053,2.962947831066833,0.6394746823799006,-2.711256489226744,0.05792486148527976,-1.3218962257147517,0.7544285848271984,-0.4819586285595559,-1.3651182798700037,-0.11061588958654571
27,-11.610435269375195,5.076391202993927,-4.7970904070591835,1.4450476231381695,0.3248728103788755,-2.6100005106215107,-1.6344337781719978,-0.07054821905573959,-1.6679111268776645,-0.025885725266760622
28,-10.272628793775196,1.8700993762561418,-2.5422173735420364,0.3398157265179601,0.10573008089158559,-1.69329607603644,1.6099131020839064,0.41291200039990833,-1.0530271083118383,-0.5448751319179967
29,-8.855789801233193,-2.992516736945498,-1.4892950338807927,4.834244514529297,-1.2737247465984882,0.08471815944241741,1.8075710224054606,-0.04533532105270902,0.7262099595296008,-1.4755763322611029
30,-6.194954922724196,-7.960446250130086,1.5366631747354835,7.639534228023928,-1.9881808431622472,0.15894026389946755,1.2582913053682108,-0.9150163176994852,-1.217081826482902,-1.6174669236864068
31,-7.832454522119392,-2.522353245325572,3.0281544126172375,0.559570175924804,-0.2866206733210329,1.2552694367852635,3.176404358066396,0.37889274436991727,-0.3437295908563254,-0.07611666827469438
32,-8.196113666236032,-2.7698946629123498,-0.7594138926490603,4.923490930571268,-2.497436394070156,-2.70835796927836,1.0975816867641526,-2.64624955304093,-1.3977462740246083,0.38206678710240755
33,-8.111226769184908,-4.7651799068633425,-1.073163343395985,2.4777806543028986,-1.1989810056012227,-1.4988927586676317,4.771777834272216,-0.7324568464629699,-1.4385854143817225,-1.3430368725085013
34,-7.208847889315727,-4.504123920522395,0.6325504242186227,1.8584967954913874,-0.059496432871090986,-3.288951336168875,4.571440569562924,-1.566808957052128,-1.8884420603304233,-0.27476051572168664
35,-6.8202742670794,-7.095032663767165,1.2979725331161445,2.7006934002464793,-2.28949142326702,-0.9184638907647199,5.238739537196894,-1.696256538159256,0.6688477174794842,-2.76733524731579
36,-6.590558859015543,-3.207578321778643,-2.04214163438567,4.255780968108031,1.560508238779722,-2.002312641567098,2.0833085893310677,-0.6536896467980226,-0.09151683591616527,-1.5338667048843069
37,-7.342703637082263,-2.873279870146515,-0.8737348259114273,1.147405903378588,1.6689060072870294,-0.46007246625712866,2.1395376880081054,-1.3012731094194319,1.2213506254954132,0.8327213596881453
